 -1.9885E+00  3.5164E-01
 -1.9643E+00  1.9843E-01
 -1.9400E+00  6.5680E-01
 -1.9158E+00  4.5844E-01
 -1.8915E+00  1.3593E-01
 -1.8673E+00  7.2922E-02
 -1.8430E+00  2.2315E-01
 -1.8188E+00  5.8675E-01
 -1.7945E+00  5.4211E-01
 -1.7703E+00  2.7713E-01
 -1.7460E+00  4.0851E-01
 -1.7218E+00  7.2241E-01
 -1.6975E+00  8.5063E-01
 -1.6733E+00  6.4622E-01
 -1.6490E+00  3.4523E-01
 -1.6248E+00  1.4993E-01
 -1.6005E+00  5.5422E-02
 -1.5763E+00  1.9946E-02
 -1.5520E+00  1.2822E-02
 -1.5278E+00  1.1242E-02
 -1.5035E+00  8.5950E-03
 -1.4793E+00  7.1083E-03
 -1.4550E+00  6.4854E-03
 -1.4308E+00  6.1159E-03
 -1.4065E+00  5.9459E-03
 -1.3823E+00  5.9720E-03
 -1.3580E+00  6.2292E-03
 -1.3338E+00  6.8075E-03
 -1.3095E+00  7.9007E-03
 -1.2853E+00  9.9450E-03
 -1.2610E+00  1.4072E-02
 -1.2368E+00  2.4072E-02
 -1.2125E+00  6.0940E-02
 -1.1883E+00  9.1662E-01
 -1.1640E+00  3.8505E+00
 -1.1398E+00  3.6689E+00
 -1.1155E+00  4.3046E-01
 -1.0913E+00  2.9051E-01
 -1.0670E+00  2.8855E-01
 -1.0428E+00  2.9647E-01
 -1.0185E+00  8.7502E-02
 -9.9427E-01  8.6214E-02
 -9.7002E-01  8.7579E-02
 -9.4577E-01  1.1567E-01
 -9.2152E-01  2.2796E-02
 -8.9727E-01  1.7734E-02
 -8.7302E-01  1.7984E-02
 -8.4877E-01  1.5645E-02
 -8.2452E-01  1.0293E-02
 -8.0027E-01  6.2468E-03
 -7.7602E-01  4.6279E-03
 -7.5177E-01  5.8898E-03
 -7.2752E-01  1.8274E-01
 -7.0327E-01  3.5314E-03
 -6.7902E-01  1.8748E-03
 -6.5477E-01  2.1038E-02
 -6.3052E-01  1.3417E-03
 -6.0626E-01  1.4731E-03
 -5.8201E-01  1.2867E-03
 -5.5776E-01  7.4255E-04
 -5.3351E-01  7.5938E-04
 -5.0926E-01  5.5656E-04
 -4.8501E-01  3.2540E-04
 -4.6076E-01  1.7654E-03
 -4.3651E-01  1.8083E-04
 -4.1226E-01  2.2646E-04
 -3.8801E-01  2.6367E-04
 -3.6376E-01  7.9884E-05
 -3.3951E-01  7.1972E-05
 -3.1526E-01  6.5537E-03
 -2.9101E-01  4.1528E-05
 -2.6676E-01  1.9747E-05
 -2.4251E-01  1.5555E-05
 -2.1826E-01  3.4399E-05
 -1.9400E-01  1.9982E-03
 -1.6975E-01  2.8171E-05
 -1.4550E-01  1.2619E-05
 -1.2125E-01  1.2654E-05
 -9.7002E-02  1.6455E-05
 -7.2752E-02  2.2276E-05
 -4.8501E-02  2.9523E-05
 -2.4251E-02  3.7845E-05
  0.0000E+00  4.7013E-05
  2.4251E-02  5.6939E-05
  4.8501E-02  6.7662E-05
  7.2752E-02  7.9289E-05
  9.7002E-02  9.1974E-05
  1.2125E-01  1.0608E-04
  1.4550E-01  1.2317E-04
  1.6975E-01  1.5539E-04
  1.9400E-01  2.3576E-03
  2.1826E-01  2.0004E-04
  2.4251E-01  1.8934E-04
  2.6676E-01  2.0536E-04
  2.9101E-01  2.4792E-04
  3.1526E-01  1.1680E-02
  3.3951E-01  2.9353E-04
  3.6376E-01  2.9702E-04
  3.8801E-01  5.6542E-04
  4.1226E-01  4.7497E-04
  4.3651E-01  3.8763E-04
  4.6076E-01  2.2158E-03
  4.8501E-01  4.9713E-04
  5.0926E-01  6.8918E-04
  5.3351E-01  8.1641E-04
  5.5776E-01  7.4591E-04
  5.8201E-01  1.0886E-03
  6.0626E-01  1.1356E-03
  6.3052E-01  9.7175E-04
  6.5477E-01  1.1898E-02
  6.7902E-01  1.1201E-03
  7.0327E-01  1.8209E-03
  7.2752E-01  7.9265E-02
  7.5177E-01  2.5187E-03
  7.7602E-01  1.8719E-03
  8.0027E-01  2.2899E-03
  8.2452E-01  3.3942E-03
  8.4877E-01  4.6963E-03
  8.7302E-01  4.9822E-03
  8.9727E-01  4.5670E-03
  9.2152E-01  5.4071E-03
  9.4577E-01  2.4625E-02
  9.7002E-01  1.7261E-02
  9.9427E-01  1.5804E-02
  1.0185E+00  1.4831E-02
  1.0428E+00  4.5888E-02
  1.0670E+00  4.1443E-02
  1.0913E+00  3.8916E-02
  1.1155E+00  5.5984E-02
  1.1398E+00  4.3019E-01
  1.1640E+00  4.4257E-01
  1.1883E+00  9.8925E-02
  1.2125E+00  5.7712E-03
  1.2368E+00  2.0021E-03
  1.2610E+00  1.0281E-03
  1.2853E+00  6.3838E-04
  1.3095E+00  4.4549E-04
  1.3338E+00  3.3699E-04
  1.3580E+00  2.7047E-04
  1.3823E+00  2.2720E-04
  1.4065E+00  1.9800E-04
  1.4308E+00  1.7815E-04
  1.4550E+00  1.6532E-04
  1.4793E+00  1.5889E-04
  1.5035E+00  1.6716E-04
  1.5278E+00  1.9523E-04
  1.5520E+00  1.9967E-04
  1.5763E+00  3.5341E-04
  1.6005E+00  9.6513E-04
